ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Suspicious
Rep25837,C21821,PR6596,1529,170630,indeterminate
Rep25838,C21821,PR6229,101,1270,indeterminate
Rep25839,C21821,PR6326,100,1710,indeterminate
Rep25840,C21821,PR6332,500,2515,indeterminate
Rep25841,C21821,PR6326,112,1600,indeterminate
Rep25842,C21821,PR6393,103,1290,indeterminate
Rep25843,C21821,PR6596,4277,26575,indeterminate
Rep25844,C21821,PR6227,300,4515,indeterminate
Rep25845,C21821,PR6596,3488,68455,indeterminate
Rep25846,C21821,PR6596,1094,8040,indeterminate
Rep25847,C21821,PR6596,8427,68890,indeterminate
Rep25848,C21821,PR6326,100,1710,indeterminate
Rep25849,C21821,PR6326,104,3560,indeterminate
Rep25850,C21821,PR6253,316,4275,indeterminate
Rep25851,C21821,PR6596,4215,94180,indeterminate
Rep25852,C21821,PR6596,11327,90905,indeterminate
Rep25853,C21821,PR6326,104,3560,indeterminate
Rep25854,C21821,PR6227,300,4515,indeterminate
Rep25855,C21821,PR6596,55744,78545,indeterminate
Rep25856,C21821,PR6596,12922,12430,indeterminate
Rep25857,C21821,PR6596,1529,170630,indeterminate
Rep25858,C21821,PR6596,4277,26575,indeterminate
Rep25859,C21821,PR6596,11327,90905,indeterminate
Rep25860,C21821,PR6326,105,1875,indeterminate
Rep25861,C21821,PR6596,6601,50520,indeterminate
Rep25862,C21821,PR6596,8427,68890,indeterminate
Rep25863,C21821,PR6326,100,1100,indeterminate
Rep25864,C21821,PR6596,1529,170630,indeterminate
Rep25865,C21821,PR6326,113,3340,indeterminate
Rep25866,C21821,PR6326,106,5450,indeterminate
Rep25867,C21821,PR6227,500,8025,No
Rep25868,C21821,PR6596,30469,50990,indeterminate
Rep25869,C21821,PR6596,5433,57205,No
Rep25870,C21821,PR6253,630,9010,indeterminate
Rep25871,C21821,PR6326,97,1385,indeterminate
Rep25872,C21821,PR6596,6601,50520,indeterminate
Rep25873,C21821,PR6326,101,3605,indeterminate
Rep25874,C21821,PR6326,74,1055,indeterminate
Rep25875,C21821,PR6596,8427,68890,indeterminate
Rep25876,C21821,PR6227,500,8025,No
Rep25877,C21821,PR6229,101,1270,indeterminate
Rep25878,C21821,PR6326,106,5450,indeterminate
Rep25879,C21821,PR6227,488,11510,No
Rep25880,C21821,PR6596,9100,70630,No
Rep25881,C21821,PR6227,300,4515,indeterminate
Rep25882,C21916,PR6161,227,3160,indeterminate
Rep25883,C21916,PR6161,266,32510,No
Rep25884,C21916,PR6161,141,3490,indeterminate
Rep25885,C21916,PR6161,247,3520,indeterminate
Rep25886,C21916,PR6161,6766,24970,indeterminate
Rep25887,C21916,PR6161,258,1960,indeterminate
Rep25888,C21916,PR6161,172,3255,indeterminate
Rep25889,C21916,PR6161,152,2070,indeterminate
Rep25890,C21916,PR6161,292,4565,indeterminate
Rep25891,C21916,PR6161,383,7230,indeterminate
Rep25892,C21916,PR6161,444,6970,indeterminate
Rep25893,C21916,PR6161,305,5445,indeterminate
Rep25894,C21916,PR6161,154,2150,indeterminate
Rep25895,C21916,PR6161,136,1880,indeterminate
Rep25896,C21916,PR6161,247,3520,indeterminate
Rep25897,C21916,PR6161,190,3690,indeterminate
Rep25898,C21916,PR6161,6766,24970,indeterminate
Rep25899,C21916,PR6161,266,1190,indeterminate
Rep25900,C21916,PR6161,261,4270,indeterminate
Rep25901,C21916,PR6161,6766,24970,indeterminate
Rep25902,C21916,PR6161,105,1050,indeterminate
Rep25903,C21916,PR6161,244,4245,indeterminate
Rep25904,C21916,PR6161,205,2245,indeterminate
Rep25905,C21916,PR6161,247,3645,indeterminate
Rep25906,C21916,PR6161,205,2245,indeterminate
Rep25907,C21916,PR6161,266,1190,indeterminate
Rep25908,C21916,PR6161,108,1540,indeterminate
Rep25909,C21916,PR6161,253,3960,indeterminate
Rep25910,C21916,PR6161,121,1470,indeterminate
Rep25911,C21916,PR6161,116,1085,indeterminate
Rep25912,C21916,PR6161,475,8980,indeterminate
Rep25913,C21859,PR6161,10242,111495,No
Rep25914,C21859,PR6161,1816,20460,indeterminate
Rep25915,C21859,PR6161,8083,87445,No
Rep25916,C22086,PR6161,1276,35035,No
Rep25917,C22086,PR6161,191,2825,indeterminate
Rep25918,C22086,PR6161,252,3140,indeterminate
Rep25919,C22086,PR6161,964,20095,indeterminate
Rep25920,C22086,PR6161,125,1455,indeterminate
Rep25921,C22086,PR6161,558,12485,indeterminate
Rep25922,C22086,PR6161,943,8330,indeterminate
Rep25923,C22086,PR6161,332,1910,indeterminate
Rep25924,C22086,PR6161,947,15980,indeterminate
Rep25925,C22076,PR6474,380,4435,indeterminate
Rep25926,C22076,PR6474,102,4435,Yes
Rep25927,C22076,PR6474,380,4435,indeterminate
Rep25928,C22076,PR6161,288,1920,indeterminate
Rep25929,C22076,PR6161,358,2395,indeterminate
Rep25930,C22076,PR6161,288,1920,indeterminate
Rep25931,C22076,PR6474,380,4435,indeterminate
Rep25932,C22269,PR6233,129,1160,indeterminate
Rep25933,C22269,PR6395,128,1235,indeterminate
Rep25934,C22269,PR6397,693,5925,indeterminate
Rep25935,C22269,PR6276,123,1235,indeterminate
Rep25936,C22269,PR6233,533,3520,indeterminate
Rep25937,C22269,PR6226,2460,12490,indeterminate
Rep25938,C22269,PR6276,123,1230,indeterminate
Rep25939,C22269,PR6226,3594,15085,indeterminate
Rep25940,C22269,PR6226,2838,11155,indeterminate
Rep25941,C22269,PR6226,3693,18245,indeterminate
Rep25942,C22269,PR6161,116,1625,indeterminate
Rep25943,C22269,PR6395,133,1230,indeterminate
Rep25944,C22269,PR6226,3566,17540,indeterminate
Rep25945,C22269,PR6226,2372,3535,indeterminate
Rep25946,C22269,PR6395,133,1245,indeterminate
Rep25947,C22269,PR6233,130,1160,No
Rep25948,C22269,PR6226,3594,15085,indeterminate
Rep25949,C21969,PR6250,100,1045,indeterminate
Rep25950,C21969,PR6607,208,4230,indeterminate
Rep25951,C21969,PR6595,102,1065,indeterminate
Rep25952,C21969,PR6607,205,4220,indeterminate
Rep25953,C21969,PR6250,84,1060,indeterminate
Rep25954,C21969,PR6607,208,4230,indeterminate
Rep25955,C21969,PR6250,168,1345,indeterminate
Rep25956,C21969,PR6393,107,1045,indeterminate
Rep25957,C21969,PR6633,121,1020,No
Rep25958,C21969,PR6607,186,3565,indeterminate
Rep25959,C21969,PR6305,106,1195,indeterminate
Rep25960,C21969,PR6250,104,1090,indeterminate
Rep25961,C21969,PR6253,105,1075,indeterminate
Rep25962,C21969,PR6633,108,1085,indeterminate
Rep25963,C21969,PR6250,535,7865,indeterminate
Rep25964,C21969,PR6607,208,4195,indeterminate
Rep25965,C21969,PR6633,101,1080,indeterminate
Rep25966,C21969,PR6161,101,1060,indeterminate
Rep25967,C21969,PR6250,100,1045,indeterminate
Rep25968,C21969,PR6250,103,1305,indeterminate
Rep25969,C21969,PR6607,186,3565,indeterminate
Rep25970,C21969,PR6633,103,1040,No
Rep25971,C21969,PR6607,84,1035,indeterminate
Rep25972,C21969,PR6633,103,1340,indeterminate
Rep25973,C22007,PR6162,446,4320,indeterminate
Rep25974,C22007,PR6163,11388,24645,No
Rep25975,C22087,PR6317,591,3505,indeterminate
Rep25976,C22087,PR6162,5488,14895,indeterminate
Rep25977,C22087,PR6177,175,1760,indeterminate
Rep25978,C22087,PR6223,605,3970,indeterminate
Rep25979,C22087,PR6331,2667,6205,indeterminate
Rep25980,C22087,PR6163,9220,16915,indeterminate
Rep25981,C22087,PR6331,2675,6840,indeterminate
Rep25982,C22087,PR6163,8107,24705,No
Rep25983,C21915,PR6628,126,1210,indeterminate
Rep25984,C21915,PR6439,797,6220,indeterminate
Rep25985,C21915,PR6439,38211,83180,indeterminate
Rep25986,C21915,PR6439,16023,72435,indeterminate
Rep25987,C21915,PR6439,1880,12055,indeterminate
Rep25988,C21915,PR6439,506,3130,indeterminate
Rep25989,C21915,PR6439,4016,23045,indeterminate
Rep25990,C21915,PR6163,377,3540,indeterminate
Rep25991,C21915,PR6439,2426,22175,indeterminate
Rep25992,C21915,PR6163,197,1410,indeterminate
Rep25993,C21915,PR6163,1612,6950,indeterminate
Rep25994,C21915,PR6439,1091,5500,indeterminate
Rep25995,C21915,PR6628,105,1490,indeterminate
Rep25996,C21915,PR6439,26242,71200,indeterminate
Rep25997,C21915,PR6469,1073,8805,indeterminate
Rep25998,C21915,PR6628,377,2420,indeterminate
Rep25999,C21915,PR6439,8428,23950,indeterminate
Rep26000,C21915,PR6439,4533,10595,indeterminate
Rep26001,C21915,PR6469,1040,8415,indeterminate
Rep26002,C21915,PR6163,127,1115,indeterminate
Rep26003,C21915,PR6439,23468,97670,indeterminate
Rep26004,C21915,PR6469,1345,9920,indeterminate
Rep26005,C21915,PR6439,11551,25735,indeterminate
Rep26006,C21915,PR6439,17047,66070,indeterminate
Rep26007,C21915,PR6439,18062,39715,indeterminate
Rep26008,C21915,PR6439,1362,9040,indeterminate
Rep26009,C21915,PR6163,483,3555,indeterminate
Rep26010,C21915,PR6163,2290,12150,indeterminate
Rep26011,C21923,PR6163,166,4475,indeterminate
Rep26012,C21923,PR6184,812,4000,indeterminate
Rep26013,C21923,PR6184,2321,9315,indeterminate
Rep26014,C21923,PR6184,2017,10955,indeterminate
Rep26015,C21923,PR6242,155,1085,indeterminate
Rep26016,C21923,PR6163,2660,4405,indeterminate
Rep26017,C21923,PR6163,2660,1345,Yes
Rep26018,C21923,PR6184,1117,5115,indeterminate
Rep26019,C21923,PR6184,1988,12380,indeterminate
Rep26020,C21999,PR6221,394,6555,indeterminate
Rep26021,C21999,PR6221,5897,27285,indeterminate
Rep26022,C21999,PR6253,277,3240,indeterminate
Rep26023,C21999,PR6221,153,2070,indeterminate
Rep26024,C21999,PR6221,218,4720,indeterminate
Rep26025,C21999,PR6253,245,3195,indeterminate
Rep26026,C21999,PR6253,116,1275,indeterminate
Rep26027,C21999,PR6253,138,1850,indeterminate
Rep26028,C21999,PR6331,766,2210,indeterminate
Rep26029,C21999,PR6221,3455,25100,indeterminate
Rep26030,C21999,PR6221,600,8510,indeterminate
Rep26031,C21999,PR6221,3433,24985,indeterminate
Rep26032,C21999,PR6221,656,8180,indeterminate
Rep26033,C21999,PR6253,101,1120,indeterminate
Rep26034,C21999,PR6253,231,6150,indeterminate
Rep26035,C21999,PR6253,140,1610,indeterminate
Rep26036,C21999,PR6221,4627,55100,indeterminate
Rep26037,C21999,PR6253,186,1685,indeterminate
Rep26038,C21999,PR6221,600,7065,indeterminate
Rep26039,C21999,PR6253,336,3515,indeterminate
Rep26040,C21999,PR6221,201,3530,indeterminate
Rep26041,C21999,PR6253,107,2050,indeterminate
Rep26042,C21999,PR6221,1767,17065,indeterminate
Rep26043,C21999,PR6164,638,1970,indeterminate
Rep26044,C21999,PR6221,425,9570,indeterminate
Rep26045,C21999,PR6253,238,4245,indeterminate
Rep26046,C21999,PR6221,1100,10170,indeterminate
Rep26047,C21999,PR6221,728,19420,indeterminate
Rep26048,C21850,PR6223,106,1115,No
Rep26049,C21850,PR6409,101,1075,indeterminate
Rep26050,C21850,PR6586,101,1020,indeterminate
Rep26051,C21850,PR6239,512,4565,indeterminate
Rep26052,C21850,PR6226,548,4750,indeterminate
Rep26053,C21850,PR6249,116,1605,indeterminate
Rep26054,C21850,PR6246,106,1125,indeterminate
Rep26055,C21850,PR6379,126,1835,indeterminate
Rep26056,C21850,PR6376,108,1095,indeterminate
Rep26057,C21850,PR6579,100,1005,indeterminate
Rep26058,C21850,PR6381,110,1345,indeterminate
Rep26059,C21850,PR6470,106,1050,indeterminate
Rep26060,C21850,PR6472,190,1910,indeterminate
Rep26061,C21850,PR6399,107,1310,No
Rep26062,C21850,PR6253,163,2840,indeterminate
Rep26063,C21850,PR6391,148,2170,indeterminate
Rep26064,C21850,PR6625,63,1005,indeterminate
Rep26065,C21850,PR6321,165,4595,indeterminate
Rep26066,C21850,PR6409,103,1130,indeterminate
Rep26067,C21850,PR6331,100,1030,indeterminate
Rep26068,C21850,PR6252,206,2680,indeterminate
Rep26069,C21850,PR6381,105,1210,indeterminate
Rep26070,C21850,PR6393,101,1045,indeterminate
Rep26071,C21850,PR6393,857,5115,indeterminate
Rep26072,C21850,PR6395,100,1170,indeterminate
Rep26073,C21850,PR6165,100,1020,indeterminate
Rep26074,C21850,PR6246,107,1090,indeterminate
Rep26075,C21850,PR6472,161,1580,indeterminate
Rep26076,C21850,PR6393,396,2620,indeterminate
Rep26077,C21850,PR6245,102,1035,indeterminate
Rep26078,C21850,PR6227,100,1010,indeterminate
Rep26079,C21850,PR6484,100,1005,indeterminate
Rep26080,C21850,PR6245,105,1085,indeterminate
Rep26081,C21850,PR6253,135,2000,indeterminate
Rep26082,C21850,PR6472,182,1785,indeterminate
Rep26083,C21850,PR6484,101,1030,indeterminate
Rep26084,C21850,PR6249,141,1960,indeterminate
Rep26085,C21850,PR6374,100,1005,No
Rep26086,C21850,PR6389,134,1500,indeterminate
Rep26087,C21850,PR6389,104,1095,indeterminate
Rep26088,C21850,PR6376,155,1580,indeterminate
Rep26089,C21850,PR6484,101,1030,indeterminate
Rep26090,C21850,PR6593,109,1090,indeterminate
Rep26091,C21850,PR6226,520,4480,indeterminate
Rep26092,C21850,PR6241,157,1660,indeterminate
Rep26093,C21850,PR6379,129,1855,indeterminate
Rep26094,C21850,PR6474,154,1565,indeterminate
Rep26095,C21850,PR6474,176,1770,indeterminate
Rep26096,C21850,PR6245,111,1115,indeterminate
Rep26097,C21850,PR6389,129,1435,indeterminate
Rep26098,C21850,PR6399,113,1700,indeterminate
Rep26099,C21850,PR6321,149,3620,indeterminate
Rep26100,C21850,PR6379,212,3250,indeterminate
Rep26101,C21850,PR6246,113,1280,indeterminate
Rep26102,C21850,PR6608,2877,5000,indeterminate
Rep26103,C21850,PR6252,267,3390,indeterminate
Rep26104,C21850,PR6392,1078,9035,No
Rep26105,C21850,PR6249,307,4885,indeterminate
Rep26106,C21850,PR6479,55,1005,indeterminate
Rep26107,C21850,PR6376,106,1060,indeterminate
Rep26108,C21850,PR6323,102,1015,indeterminate
Rep26109,C21850,PR6374,102,1020,No
Rep26110,C21850,PR6484,101,1040,indeterminate
Rep26111,C21850,PR6321,195,6105,indeterminate
Rep26112,C21850,PR6608,96549,85955,indeterminate
Rep26113,C21850,PR6331,101,1075,indeterminate
Rep26114,C21850,PR6608,286,4525,indeterminate
Rep26115,C21850,PR6586,123,1295,indeterminate
Rep26116,C21850,PR6252,296,3810,indeterminate
Rep26117,C21850,PR6391,112,1175,indeterminate
Rep26118,C21850,PR6395,104,1400,indeterminate
Rep26119,C21850,PR6391,550,12790,indeterminate
Rep26120,C21850,PR6373,340,7140,indeterminate
Rep26121,C21850,PR6373,600,13255,indeterminate
Rep26122,C21850,PR6373,352,7200,indeterminate
Rep26123,C21850,PR6384,106,1160,indeterminate
Rep26124,C21850,PR6586,105,1065,indeterminate
Rep26125,C21850,PR6246,113,1270,indeterminate
Rep26126,C21850,PR6381,111,1360,indeterminate
Rep26127,C21850,PR6379,105,1180,indeterminate
Rep26128,C21850,PR6593,115,1160,indeterminate
Rep26129,C21850,PR6239,407,3880,indeterminate
Rep26130,C21850,PR6373,338,7060,indeterminate
Rep26131,C21850,PR6241,187,1970,indeterminate
Rep26132,C21850,PR6399,109,1505,indeterminate
Rep26133,C21850,PR6392,1421,12000,No
Rep26134,C21850,PR6331,100,1040,indeterminate
Rep26135,C21850,PR6253,152,2005,No
Rep26136,C21850,PR6608,1655,5820,indeterminate
Rep26137,C21850,PR6239,311,2765,indeterminate
Rep26138,C21850,PR6249,153,2745,indeterminate
Rep26139,C21850,PR6252,172,2085,indeterminate
Rep26140,C21850,PR6391,122,1435,indeterminate
Rep26141,C21850,PR6625,100,1020,indeterminate
Rep26142,C21850,PR6593,113,1135,indeterminate
Rep26143,C21850,PR6321,138,3005,indeterminate
Rep26144,C21850,PR6473,101,1020,indeterminate
Rep26145,C21850,PR6323,103,1030,indeterminate
Rep26146,C21850,PR6474,127,1295,indeterminate
Rep26147,C21850,PR6394,109,1060,indeterminate
Rep26148,C21850,PR6165,98,1005,indeterminate
Rep26149,C21850,PR6474,159,1605,indeterminate
Rep26150,C21850,PR6473,101,1030,indeterminate
Rep26151,C21850,PR6625,100,1030,indeterminate
Rep26152,C21850,PR6392,225,2330,indeterminate
Rep26153,C21850,PR6372,100,1005,indeterminate
Rep26154,C21850,PR6331,102,1115,indeterminate
Rep26155,C21850,PR6470,101,1015,indeterminate
Rep26156,C21850,PR6625,63,1005,indeterminate
Rep26157,C21850,PR6392,3756,31160,No
Rep26158,C21850,PR6479,100,1035,indeterminate
Rep26159,C21850,PR6479,55,1005,indeterminate
Rep26160,C21850,PR6323,103,1025,indeterminate
Rep26161,C21850,PR6241,188,1850,indeterminate
Rep26162,C21850,PR6389,135,1845,indeterminate
Rep26163,C21850,PR6593,112,1135,indeterminate
Rep26164,C21850,PR6479,100,1050,indeterminate
Rep26165,C21850,PR6251,403,2590,indeterminate
Rep26166,C21850,PR6239,727,6180,indeterminate
Rep26167,C21850,PR6399,109,1485,indeterminate
Rep26168,C21850,PR6472,147,1465,indeterminate
Rep26169,C21850,PR6473,96,1005,indeterminate
Rep26170,C21850,PR6245,109,1095,indeterminate
Rep26171,C21850,PR6473,100,1015,indeterminate
Rep26172,C21850,PR6253,165,2900,indeterminate
Rep26173,C21850,PR6165,98,1005,indeterminate
Rep26174,C21850,PR6393,703,4415,indeterminate
Rep26175,C21850,PR6251,125,1170,indeterminate
Rep26176,C21850,PR6409,148,2290,indeterminate
Rep26177,C21850,PR6241,255,2635,indeterminate
Rep26178,C21850,PR6381,103,1115,indeterminate
Rep26179,C21850,PR6394,101,1010,indeterminate
Rep26180,C21666,PR6248,110,2740,indeterminate
Rep26181,C21666,PR6253,200,13550,indeterminate
Rep26182,C21666,PR6253,203,35495,indeterminate
Rep26183,C21666,PR6278,105,1670,indeterminate
Rep26184,C21666,PR6238,222,1805,indeterminate
Rep26185,C21666,PR6618,107,4780,indeterminate
Rep26186,C21666,PR6253,247,54735,indeterminate
Rep26187,C21666,PR6546,103,1280,indeterminate
Rep26188,C21666,PR6597,125,4205,indeterminate
Rep26189,C21666,PR6376,233,4910,indeterminate
Rep26190,C21666,PR6238,222,1805,indeterminate
Rep26191,C21666,PR6597,125,4205,indeterminate
Rep26192,C21666,PR6597,233,41595,indeterminate
Rep26193,C21666,PR6238,222,1805,indeterminate
Rep26194,C21666,PR6253,200,13550,indeterminate
Rep26195,C21666,PR6199,225,8420,indeterminate
Rep26196,C21666,PR6165,102,1440,indeterminate
Rep26197,C21666,PR6376,388,29950,indeterminate
Rep26198,C21666,PR6165,102,1440,indeterminate
Rep26199,C21666,PR6253,247,54735,indeterminate
Rep26200,C21666,PR6618,109,5320,indeterminate
Rep26201,C21666,PR6216,129,1720,indeterminate
Rep26202,C21666,PR6597,125,4205,indeterminate
Rep26203,C21666,PR6216,133,2135,indeterminate
Rep26204,C21666,PR6253,100,1005,indeterminate
Rep26205,C21666,PR6199,183,20105,indeterminate
Rep26206,C21666,PR6199,192,3775,indeterminate
Rep26207,C21666,PR6376,250,3650,indeterminate
Rep26208,C21666,PR6546,111,1765,indeterminate
Rep26209,C21666,PR6604,272,2265,indeterminate
Rep26210,C21666,PR6199,180,3675,indeterminate
Rep26211,C21666,PR6596,111,1535,indeterminate
Rep26212,C21666,PR6248,110,2740,indeterminate
Rep26213,C21666,PR6618,107,4780,indeterminate
Rep26214,C21666,PR6253,100,1005,indeterminate
Rep26215,C21666,PR6376,288,4540,indeterminate
Rep26216,C21666,PR6253,247,54735,indeterminate
Rep26217,C21666,PR6618,118,9120,indeterminate
Rep26218,C21666,PR6597,173,5615,indeterminate
Rep26219,C21666,PR6165,102,1440,indeterminate
Rep26220,C21666,PR6376,594,8210,indeterminate
Rep26221,C21666,PR6597,203,5950,indeterminate
Rep26222,C21666,PR6216,133,1975,indeterminate
Rep26223,C21666,PR6376,233,4910,indeterminate
Rep26224,C21666,PR6216,129,1720,indeterminate
Rep26225,C21666,PR6595,145,2640,indeterminate
Rep26226,C21666,PR6618,118,9120,indeterminate
Rep26227,C21666,PR6199,225,8420,indeterminate
Rep26228,C21666,PR6618,107,4780,indeterminate
Rep26229,C21666,PR6253,100,1005,indeterminate
Rep26230,C21666,PR6546,103,1280,indeterminate
Rep26231,C21666,PR6618,119,9640,indeterminate
Rep26232,C21666,PR6199,196,7990,indeterminate
Rep26233,C21666,PR6376,594,8210,indeterminate
Rep26234,C21666,PR6546,111,1765,indeterminate
Rep26235,C21666,PR6596,111,1535,indeterminate
Rep26236,C21666,PR6628,108,1615,indeterminate
Rep26237,C21666,PR6278,105,1670,indeterminate
Rep26238,C21666,PR6376,327,3810,indeterminate
Rep26239,C21666,PR6376,233,4910,indeterminate
Rep26240,C21666,PR6376,288,4540,indeterminate
Rep26241,C21666,PR6199,192,3775,indeterminate
Rep26242,C21666,PR6199,225,8420,indeterminate
Rep26243,C21666,PR6376,250,3650,indeterminate
Rep26244,C21666,PR6604,272,2265,indeterminate
Rep26245,C21666,PR6597,135,4845,indeterminate
Rep26246,C21666,PR6618,118,9635,indeterminate
Rep26247,C21666,PR6216,130,1755,indeterminate
Rep26248,C21666,PR6199,192,3775,indeterminate
Rep26249,C21666,PR6618,107,4780,indeterminate
Rep26250,C21666,PR6376,250,3650,indeterminate
Rep26251,C21666,PR6253,207,15345,indeterminate
Rep26252,C21666,PR6253,203,35495,indeterminate
Rep26253,C21666,PR6546,103,1280,indeterminate
Rep26254,C21666,PR6199,171,22225,indeterminate
Rep26255,C21666,PR6596,111,1535,indeterminate
Rep26256,C21666,PR6199,180,3675,indeterminate
Rep26257,C21666,PR6216,119,1460,indeterminate
Rep26258,C21666,PR6248,105,1870,indeterminate
Rep26259,C21666,PR6376,233,4910,indeterminate
Rep26260,C21666,PR6546,103,1280,indeterminate
Rep26261,C21666,PR6253,203,35495,No
Rep26262,C21666,PR6595,145,2640,No
Rep26263,C21666,PR6216,129,1720,indeterminate
Rep26264,C21666,PR6199,196,7990,indeterminate
Rep26265,C21666,PR6628,108,1615,indeterminate
Rep26266,C21666,PR6376,594,8210,indeterminate
Rep26267,C21666,PR6546,111,1765,indeterminate
Rep26268,C21666,PR6253,200,13550,indeterminate
Rep26269,C21666,PR6253,200,13550,indeterminate
Rep26270,C21666,PR6597,167,5230,indeterminate
Rep26271,C21666,PR6199,263,4990,indeterminate
Rep26272,C21666,PR6199,112,3040,indeterminate
Rep26273,C21666,PR6597,185,6175,indeterminate
Rep26274,C21666,PR6597,125,4205,indeterminate
Rep26275,C21666,PR6546,111,1765,indeterminate
Rep26276,C21666,PR6376,250,3650,indeterminate
Rep26277,C21666,PR6216,129,1720,indeterminate
Rep26278,C21666,PR6216,133,1975,indeterminate
Rep26279,C21666,PR6216,130,1750,indeterminate
Rep26280,C21666,PR6597,135,4845,indeterminate
Rep26281,C21666,PR6253,258,9985,indeterminate
Rep26282,C21666,PR6595,145,2640,No
Rep26283,C21666,PR6597,135,4845,indeterminate
Rep26284,C21666,PR6604,272,2265,indeterminate
Rep26285,C21666,PR6597,200,5770,indeterminate
Rep26286,C21666,PR6597,200,5770,indeterminate
Rep26287,C21666,PR6248,110,2740,indeterminate
Rep26288,C21666,PR6165,102,1440,indeterminate
Rep26289,C21666,PR6376,288,4025,indeterminate
Rep26290,C21666,PR6216,133,1975,indeterminate
Rep26291,C21666,PR6376,388,65520,indeterminate
Rep26292,C21666,PR6253,100,1005,indeterminate
Rep26293,C21666,PR6597,200,5770,indeterminate
Rep26294,C21666,PR6238,222,1805,indeterminate
Rep26295,C21666,PR6199,112,2845,indeterminate
Rep26296,C21666,PR6376,238,3640,indeterminate
Rep26297,C21666,PR6216,129,1720,indeterminate
Rep26298,C21666,PR6199,180,3675,indeterminate
Rep26299,C21666,PR6618,109,5315,indeterminate
Rep26300,C21666,PR6595,145,2640,indeterminate
Rep26301,C21666,PR6199,225,8420,indeterminate
Rep26302,C21666,PR6165,131,1830,indeterminate
Rep26303,C21666,PR6597,200,5770,indeterminate
Rep26304,C21666,PR6216,129,1720,indeterminate
Rep26305,C21666,PR6278,105,1670,indeterminate
Rep26306,C21666,PR6618,110,5330,indeterminate
Rep26307,C21666,PR6597,135,4845,indeterminate
Rep26308,C21666,PR6216,133,1975,indeterminate
Rep26309,C21666,PR6253,215,13910,indeterminate
Rep26310,C21666,PR6628,108,1615,indeterminate
Rep26311,C21666,PR6248,105,1870,indeterminate
Rep26312,C21666,PR6253,113,8195,indeterminate
Rep26313,C21666,PR6248,110,2740,indeterminate
Rep26314,C21666,PR6216,119,1460,indeterminate
Rep26315,C21666,PR6253,203,35495,indeterminate
Rep26316,C21666,PR6596,111,1535,No
Rep26317,C21666,PR6597,233,50085,indeterminate
Rep26318,C21666,PR6248,105,1870,indeterminate
Rep26319,C21666,PR6618,118,9120,indeterminate
Rep26320,C21666,PR6376,594,8210,indeterminate
Rep26321,C21666,PR6618,135,11705,indeterminate
Rep26322,C21666,PR6604,272,2265,indeterminate
Rep26323,C21666,PR6199,192,3775,indeterminate
Rep26324,C21666,PR6618,109,5315,indeterminate
Rep26325,C21666,PR6597,167,5230,indeterminate
Rep26326,C21666,PR6199,180,3675,indeterminate
Rep26327,C21666,PR6628,108,1615,indeterminate
Rep26328,C21666,PR6618,118,9120,indeterminate
Rep26329,C21666,PR6216,129,1720,indeterminate
Rep26330,C21666,PR6216,129,1720,indeterminate
Rep26331,C21666,PR6278,105,1670,indeterminate
Rep26332,C21666,PR6198,101,1065,indeterminate
Rep26333,C21666,PR6216,130,1750,indeterminate
Rep26334,C21133,PR6165,134,1955,indeterminate
Rep26335,C21133,PR6199,166,17800,indeterminate
Rep26336,C21133,PR6165,103,1325,indeterminate
Rep26337,C21133,PR6376,169,2675,indeterminate
Rep26338,C21133,PR6597,100,1125,indeterminate
Rep26339,C21133,PR6597,131,3340,indeterminate
Rep26340,C21133,PR6253,101,1395,indeterminate
Rep26341,C21133,PR6165,132,2340,indeterminate
Rep26342,C21133,PR6253,101,1395,No
Rep26343,C21529,PR6353,2024,53720,indeterminate
Rep26344,C21529,PR6578,177,1040,indeterminate
Rep26345,C21529,PR6461,177,1110,indeterminate
Rep26346,C21529,PR6461,878,2010,indeterminate
Rep26347,C21529,PR6461,263,1110,indeterminate
Rep26348,C21529,PR6579,557,1875,indeterminate
Rep26349,C21529,PR6578,188,1040,indeterminate
Rep26350,C21529,PR6579,1086,6835,indeterminate
Rep26351,C21529,PR6578,177,1040,indeterminate
Rep26352,C21529,PR6578,426,1080,indeterminate
Rep26353,C21529,PR6165,112,1490,indeterminate
Rep26354,C21529,PR6353,2024,53720,indeterminate
Rep26355,C21529,PR6353,2056,56990,indeterminate
Rep26356,C21529,PR6165,153,1505,indeterminate
Rep26357,C21529,PR6578,177,1040,indeterminate
Rep26358,C21529,PR6353,1470,45765,indeterminate
Rep26359,C21529,PR6579,768,4230,indeterminate
Rep26360,C21529,PR6578,551,1415,indeterminate
Rep26361,C21529,PR6461,878,2010,indeterminate
Rep26362,C21529,PR6353,577,25550,indeterminate
Rep26363,C21529,PR6579,570,5170,indeterminate
Rep26364,C21529,PR6579,768,4230,indeterminate
Rep26365,C21529,PR6353,1408,47180,indeterminate
Rep26366,C21529,PR6579,768,4230,indeterminate
Rep26367,C21529,PR6165,114,1870,indeterminate
Rep26368,C21529,PR6461,420,1360,indeterminate
Rep26369,C21215,PR6684,145,4110,indeterminate
Rep26370,C21215,PR6582,101,1030,indeterminate
Rep26371,C21215,PR6253,1823,12265,indeterminate
Rep26372,C21215,PR6249,90,1015,indeterminate
Rep26373,C21215,PR6623,100,1020,No
Rep26374,C21215,PR6595,109,1900,indeterminate
